rowlabel,sex,age,yrsarea,genhealt,cry2,relig3,tenure1,hominsur,persinc,inner,rural3,rubbcomm,vandcomm,livharm1a,tenharm,struct3,ethgrp2a,illONS,educat3,remploya,threviol2,walkdark,emdiqu15x,polatt7,confx
175741080,2,31,6,1,1,1,2,1,4,0,2,4,4,3,1,1,1,1,2,1,2,3,1,4,-2.053085353
175741160,2,75,7,2,1,2,1,1,11,0,2,4,4,6,1,4,1,1,1,3,2,2,5,1,1.205258447
175744320,2,50,1,3,1,2,1,1,12,0,1,4,4,2,1,1,1,2,4,1,2,1,3,2,0.295025978
175745080,2,67,7,2,1,1,1,1,3,0,1,4,4,1,1,4,1,1,5,3,2,3,5,2,0.066739823
175745160,2,61,6,3,1,2,2,1,10,0,1,4,4,1,1,4,1,1,2,1,2,1,3,2,0.095273566
175745240,2,53,3,1,7,8,2,1,3,0,1,4,4,5,1,1,1,3,4,3,2,3,4,2,0.066739823
175746080,1,45,6,1,1,1,1,1,7,0,2,2,4,1,1,1,1,1,4,1,2,1,3,1,1.665469564
175747080,1,33,6,1,1,1,1,1,4,1,1,2,4,2,1,2,1,1,1,1,2,1,2,5,-3.043914359
175747320,2,68,4,1,1,2,1,1,6,0,1,3,4,1,1,4,1,1,1,3,2,3,4,2,-0.426861374
175748320,1,80,6,1,3,2,1,1,2,0,1,4,4,1,1,4,1,1,4,3,2,1,3,2,-0.364937551
175749160,1,38,5,1,1,2,2,1,14,0,2,4,4,1,1,1,1,1,4,1,2,3,5,2,-0.158604508
175751080,1,30,1,1,1,1,2,1,14,0,2,3,3,1,1,1,1,1,4,1,2,1,5,2,0.266492235
175751160,1,35,7,2,1,1,2,1,13,0,2,3,3,2,1,1,1,1,4,1,2,1,3,2,-1.304743267
175751240,2,55,2,2,1,1,4,2,11,0,2,3,3,4,3,1,1,1,2,1,2,2,4,2,0.327198527
175751320,2,68,3,1,1,1,1,1,6,0,2,3,3,1,1,4,1,1,2,3,2,1,3,2,-0.194936413
175752080,1,34,4,1,1,2,4,1,6,0,2,4,4,3,2,1,1,3,4,1,1,2,1,2,0.266492235
175752240,2,51,7,3,1,1,2,1,4,0,2,4,4,5,1,1,1,1,2,1,2,2,4,2,-0.165185138
175753160,2,36,6,2,1,1,2,1,11,0,2,4,4,1,1,2,1,1,4,1,2,3,1,1,0.511904838
175754240,1,36,5,1,7,2,4,1,7,0,1,4,4,3,3,1,1,1,4,1,2,2,1,2,0.266492235
175755160,2,51,7,2,1,2,1,1,6,0,1,3,3,1,1,1,1,1,4,1,2,3,1,2,0.266492235
175755240,1,47,7,4,1,1,4,2,3,0,1,3,3,1,2,1,1,3,3,3,2,4,1,3,-0.378425193
175755320,2,43,3,2,7,2,2,1,9,0,1,4,4,2,1,1,4,1,4,1,2,2,3,2,-0.366155082
175756080,1,42,6,2,1,2,2,1,12,0,1,4,4,2,1,2,1,1,4,1,2,1,4,1,0.268394555
175756160,1,72,7,1,1,2,1,1,11,0,2,4,4,1,1,4,1,1,2,1,2,1,5,1,0.758356946
175758160,2,44,7,1,1,2,1,1,14,0,2,4,4,1,1,1,1,1,3,1,2,3,3,1,0.986122551
175759160,1,80,5,4,1,1,4,2,6,0,2,4,4,6,2,4,1,3,4,3,2,2,3,4,0.010533814
175760240,2,65,7,1,1,2,1,1,8,0,2,3,4,1,1,4,1,1,2,1,2,2,4,3,-0.164145634
175761160,2,46,1,1,7,2,5,2,5,0,2,4,4,3,3,1,1,1,4,1,2,1,4,2,-0.208943009
175762160,1,68,7,3,1,2,1,1,6,0,2,4,4,1,1,4,1,1,3,3,2,2,4,2,0.266492235
175762240,1,54,3,2,1,2,2,1,13,0,2,4,4,5,1,1,1,1,4,1,2,1,5,2,0.266492235
175763160,1,28,5,2,1,1,2,1,11,0,2,4,3,3,1,1,1,1,4,1,2,1,3,1,0.036469594
175763240,1,80,7,2,1,2,1,1,6,0,1,4,4,1,1,4,1,1,4,3,2,2,5,1,0.511904838
175763320,1,80,6,4,1,2,4,2,7,0,1,3,3,6,2,4,1,3,1,3,2,2,3,2,0.266492235
175765080,1,74,7,1,1,1,1,1,1,0,1,4,4,1,1,4,1,1,3,3,2,2,4,5,-2.198193149
175765240,2,49,6,1,3,1,2,1,9,0,1,4,4,3,1,3,1,1,4,1,2,1,5,1,1.665469564
175766080,1,50,6,2,1,1,2,1,6,0,2,4,4,1,1,2,1,1,3,1,2,2,4,1,0.990281907
175768080,2,22,1,1,1,1,4,2,5,0,2,3,3,3,3,1,1,1,3,1,2,3,2,3,-1.129543269
175768160,1,54,6,1,1,2,2,1,11,0,2,3,3,1,1,1,1,1,4,1,2,1,5,2,0.266492235
175768320,1,24,2,2,1,2,2,1,6,0,2,3,3,3,1,1,1,1,4,1,2,2,3,1,0.554445178
175769160,2,64,7,1,1,2,4,1,3,0,1,4,4,4,3,4,1,1,2,3,2,2,3,2,0.266492235
175770240,2,37,1,2,1,1,2,1,4,0,2,4,4,1,1,2,1,1,2,1,2,3,2,3,-1.132485093
175772160,1,48,6,1,1,1,1,1,14,0,2,4,4,1,1,2,1,1,4,1,2,1,5,2,0.744869304
175774080,2,56,7,4,3,2,1,1,4,0,1,4,4,2,1,1,1,3,2,3,2,1,4,2,-0.452453293
175774240,1,16,6,2,1,1,2,1,1,0,1,4,4,3,1,2,1,1,2,3,2,2,4,3,-0.654108025
175775160,1,38,5,2,7,2,2,1,12,0,2,4,4,1,1,1,1,1,4,1,2,2,3,3,-0.210845329
175776080,2,59,6,1,1,2,1,2,5,0,2,4,4,1,1,4,1,1,2,3,2,2,4,1,0.251446134
175776240,2,69,6,3,1,2,1,1,5,0,2,4,4,1,1,4,1,1,1,3,2,2,2,1,0.816121413
175777080,1,37,7,1,1,2,2,1,14,0,2,3,3,1,1,2,1,1,4,1,2,1,4,3,0.31128961
175778160,1,75,7,2,1,2,5,1,3,0,2,4,4,6,3,4,1,1,1,3,2,1,1,2,0.266492235
175779240,1,47,4,1,1,1,2,1,14,0,1,4,4,1,1,2,1,1,4,1,2,1,5,3,-0.914566729
175779320,2,57,6,1,1,2,1,1,4,0,2,3,3,6,1,1,1,1,2,1,2,2,2,2,-0.377740404
175780080,2,60,5,1,1,2,2,2,8,0,1,4,4,3,1,4,1,3,3,1,2,2,3,3,-0.900560132
175780240,1,80,7,3,1,2,1,1,3,0,1,4,4,1,1,4,1,3,1,3,2,2,4,1,0.511904838
175781240,2,44,6,1,1,2,1,1,4,0,2,3,3,1,1,1,1,1,4,1,2,1,3,2,-0.208943009
175782240,2,34,7,1,1,1,2,1,10,0,2,3,3,1,1,2,1,1,3,1,2,2,4,2,-0.669154126
175782320,2,74,6,2,1,2,1,1,3,0,2,3,3,3,1,4,1,1,1,3,2,3,2,2,-0.608447834
175783080,1,68,5,3,1,2,4,1,2,0,2,3,4,6,3,4,1,1,1,1,2,4,5,2,0.266492235
175783160,1,51,1,2,1,2,1,1,10,0,2,4,4,1,1,1,1,1,3,1,2,2,5,2,-0.208943009
175783240,2,26,6,1,1,2,3,1,2,0,2,3,4,3,1,3,1,1,4,3,2,2,2,2,-0.118485443
175784080,2,56,7,3,1,2,4,1,7,0,2,4,3,5,2,1,1,2,4,1,2,3,2,2,-0.426861374
175785080,1,72,7,2,1,2,1,1,5,0,1,4,4,1,1,4,1,1,1,3,2,3,2,1,1.433544602
175785240,1,37,3,1,1,2,2,1,12,0,1,4,4,1,1,2,1,1,3,1,2,1,2,3,-0.396591145
175786080,1,47,5,2,1,2,2,1,10,0,2,4,4,1,1,1,1,1,4,1,2,1,2,3,-1.10395135
175788160,2,57,5,1,5,1,4,1,7,0,1,3,4,2,3,1,1,1,4,1,2,3,3,2,-1.083883078
175788240,1,74,7,2,1,2,1,1,2,0,1,3,4,6,1,4,1,1,2,3,2,1,3,1,1.465717151
175788320,1,74,5,3,1,2,1,1,8,0,1,4,4,1,1,4,1,2,4,3,2,3,2,3,-0.872026389
175789080,2,64,7,3,7,1,2,1,12,0,2,4,4,1,1,1,1,3,4,3,2,2,5,2,-0.16640267
175789240,2,38,5,1,7,4,2,1,10,0,2,4,4,1,1,2,3,1,4,1,2,3,4,2,0.744869304
175791160,1,69,4,3,1,1,1,1,3,0,1,3,3,1,1,4,1,3,3,3,2,2,4,5,-2.226206343
175791320,1,52,5,1,1,2,2,1,14,0,1,4,4,1,1,2,1,1,3,1,2,1,5,2,0.266492235
175792160,1,49,6,4,1,1,2,1,6,0,2,3,3,3,1,1,1,3,4,1,2,3,1,5,-3.008799986
175792240,1,18,6,1,1,2,4,1,6,0,2,2,3,3,2,1,2,1,4,3,2,1,2,2,0.266492235
175792320,1,36,5,2,7,2,4,1,9,0,2,2,2,1,3,2,1,1,3,1,2,2,1,2,0.266492235
175794240,2,70,7,3,1,2,1,1,3,0,2,3,4,1,1,4,1,3,1,3,2,3,5,3,-1.289697166
175795080,1,77,6,2,1,1,4,1,4,0,1,3,3,1,2,4,1,3,1,3,2,1,4,2,0.022981952
175795160,1,79,7,1,1,1,1,1,5,0,1,4,4,1,1,4,1,3,3,3,2,1,5,2,-0.408695422
175795320,1,48,6,1,1,1,2,1,5,0,1,4,4,3,1,1,1,1,4,1,2,2,4,2,-0.823424374
175796080,1,67,7,4,1,2,1,1,4,0,2,2,3,3,1,4,1,3,4,3,2,4,2,3,-1.390001973
175796240,1,47,7,2,1,1,2,1,10,0,2,2,2,1,1,1,1,1,4,1,2,1,1,4,-1.778620052
175797160,2,72,7,4,7,6,1,1,6,1,2,2,4,1,1,4,3,3,1,3,2,2,1,2,-0.364937551
175797320,1,44,5,3,1,1,4,2,1,1,2,4,4,3,2,1,1,1,2,2,2,2,1,3,-0.900560132
175798080,2,76,7,3,7,2,1,1,3,0,2,4,4,6,1,4,4,2,4,3,2,2,5,1,1.215626238
175799080,2,64,6,3,1,2,1,1,3,0,2,3,3,5,1,4,1,3,4,1,2,2,4,2,0.034567274
175799160,1,80,7,2,1,2,1,1,3,0,2,4,4,1,1,4,1,3,1,3,2,2,3,5,-2.237791665
175800240,2,55,1,1,1,2,1,1,3,0,1,4,4,4,1,1,1,1,1,1,2,2,3,3,-0.396591145
175801160,1,53,1,2,1,2,1,1,14,0,1,3,3,2,1,1,1,1,4,1,2,1,3,2,0.066739823
175801320,2,61,6,1,1,2,1,1,5,0,1,2,3,1,1,1,1,1,3,1,2,1,3,2,0.266492235
175802080,1,30,2,1,1,1,4,2,5,1,2,3,3,3,3,1,1,1,3,1,2,2,2,2,0.266492235
175802160,1,72,7,5,1,2,4,1,3,1,2,3,3,1,2,4,1,3,3,3,2,1,1,1,1.433544602
175803160,2,30,6,2,1,1,4,2,9,0,2,3,3,1,3,1,1,1,4,1,2,2,5,3,-1.132485093
175803320,2,25,3,1,1,1,4,1,6,0,2,4,4,3,3,1,1,2,4,1,2,3,4,1,0.990281907
175804080,2,38,3,1,7,1,4,1,6,0,2,4,4,3,3,1,1,1,4,1,2,2,3,2,0.048573871
175804240,1,49,6,2,1,2,2,1,7,0,2,4,4,3,1,1,1,1,4,1,2,1,4,1,0.024884272
175806080,1,36,7,2,1,2,2,1,8,0,2,3,4,2,1,2,1,1,2,1,2,1,5,1,1.23379219
175806160,2,43,7,2,1,2,2,1,13,0,2,4,4,2,1,1,1,1,4,1,2,1,4,2,-0.16640267
175807080,1,80,7,2,1,2,1,1,13,0,1,4,4,1,1,4,1,1,4,3,2,1,4,2,0.034567274
175807160,1,49,7,1,1,2,2,1,12,0,1,4,4,5,1,1,1,1,3,1,2,1,4,4,-2.392416301
175807240,2,77,7,2,1,2,1,1,5,0,1,3,4,6,1,4,1,3,1,1,2,1,3,2,-0.551900897
175807320,2,55,6,2,1,2,1,1,6,0,1,4,4,1,1,4,1,2,2,3,2,1,3,3,-0.872026389
175808080,1,70,5,2,2,1,1,1,11,0,2,4,4,1,1,4,1,1,2,3,2,2,5,2,0.726703351
175820160,2,30,6,1,7,7,2,1,8,0,2,4,4,1,1,2,3,1,1,1,2,4,5,2,0.584715407
175821080,1,50,6,2,7,6,1,1,14,0,2,4,4,1,1,2,3,1,4,1,2,1,5,2,-1.369088365
175821160,2,33,3,4,1,1,4,1,4,0,2,4,4,2,3,1,1,3,3,1,2,2,4,2,0.066739823
175823080,2,43,6,2,1,2,2,1,13,0,2,3,3,1,1,2,1,1,4,1,2,3,4,2,0.266492235
175823160,1,31,5,2,1,2,4,2,6,1,2,3,3,2,2,2,1,3,3,1,2,2,2,1,1.665469564
175823240,2,70,7,1,1,2,1,1,5,1,2,3,3,1,1,4,1,1,1,3,2,3,2,2,0.266492235
175824320,2,47,5,2,1,1,4,1,11,0,2,4,4,1,2,1,1,1,4,1,2,2,2,2,0.266492235
175828080,1,65,7,2,1,2,1,1,4,0,2,4,4,6,1,4,1,1,4,1,2,1,5,2,-0.626613786
175831080,2,41,7,1,7,4,2,1,14,0,2,4,4,1,1,1,3,1,4,3,2,1,5,1,1.190034319
175831160,2,23,2,2,7,2,4,2,10,0,2,3,4,2,3,1,1,1,4,1,2,1,3,2,0.266492235
175832240,2,38,6,1,1,1,2,1,14,0,2,4,4,1,1,2,1,1,4,1,2,2,1,1,1.447551199
175833080,2,29,3,2,7,2,4,2,6,1,2,3,3,1,2,2,4,1,4,1,2,2,1,2,0.266492235
175834160,2,37,6,2,7,2,4,2,2,1,2,2,3,3,2,3,4,1,4,2,2,3,2,1,0.528853259
175837080,1,47,5,1,7,6,2,1,14,1,2,3,4,1,1,1,5,1,4,1,2,1,1,1,0.511904838
175837240,2,55,7,4,1,2,2,1,2,0,2,3,4,6,1,1,1,3,4,3,2,3,4,1,0.540438581
175837320,1,41,3,1,1,2,2,1,6,0,2,3,4,3,1,1,1,1,4,1,2,1,2,1,1.015873826
175838160,1,61,7,1,1,1,1,1,14,0,2,4,4,1,1,4,1,1,4,1,2,3,5,1,1.048046375
175838320,2,62,7,2,1,3,2,1,7,0,2,4,4,1,1,4,1,3,4,3,2,3,5,2,-0.17677046
175839080,2,71,7,3,1,2,1,1,3,0,2,2,3,1,1,4,1,2,3,3,2,3,2,3,-0.410597742
175841080,1,51,5,3,1,2,2,1,9,0,2,3,3,3,1,1,1,1,2,1,2,2,2,2,-0.408695422
175841160,1,64,4,1,3,2,1,1,5,0,2,3,3,3,1,4,1,1,4,1,2,1,4,2,0.266492235
175843160,1,58,7,2,1,2,1,1,7,0,2,4,4,1,1,1,1,1,1,1,2,2,3,2,-0.17677046
175843240,1,70,7,2,1,1,1,1,8,0,2,4,4,1,1,4,1,3,4,3,1,1,4,1,0.554445178
175844080,1,29,5,2,1,1,2,1,5,0,2,4,4,2,1,2,1,1,3,1,2,2,3,3,-1.088727222
175845160,2,34,4,1,2,2,2,1,8,0,2,2,4,1,1,2,1,1,4,3,2,1,4,2,-0.88707249
175845240,2,57,7,2,1,1,1,1,14,0,2,4,4,1,1,1,1,1,3,1,2,1,1,3,-0.904198938
175846080,1,50,2,3,1,2,4,2,7,0,2,3,4,3,3,1,1,3,1,1,2,2,1,2,-1.159813498
175846160,1,64,6,1,1,2,1,1,3,0,2,4,4,1,1,4,1,3,2,3,2,4,2,2,0.802633771
175846240,2,25,7,5,1,2,2,1,5,0,2,4,4,1,1,2,1,1,2,3,2,3,1,1,0.958109358
175847240,1,21,3,2,1,1,4,1,2,0,2,2,3,3,3,1,1,1,3,1,2,1,3,1,1.433544602
175848080,1,28,3,2,1,1,2,1,6,0,2,4,4,2,1,2,1,1,2,1,2,1,3,1,1.465717151
175848240,2,34,7,2,1,2,2,1,8,0,2,4,4,1,1,2,1,1,4,1,2,3,1,2,0.022981952
175850320,2,80,7,3,1,2,1,1,2,1,2,3,4,6,1,4,1,1,1,3,2,2,1,3,-0.654108025
175851160,1,20,6,2,1,1,5,1,3,0,2,3,3,3,2,1,1,1,3,1,2,2,1,2,-0.165185138
175853240,2,29,5,1,7,2,4,2,9,0,2,2,3,2,3,2,1,1,1,3,2,3,1,1,1.665469564
175854160,2,69,7,3,1,2,4,1,2,1,2,3,3,2,2,4,1,3,1,3,2,3,1,2,0.744869304
175855160,2,22,3,1,1,2,4,2,3,0,2,3,4,3,3,3,1,1,3,1,2,1,1,1,0.972115955
175855240,1,26,1,1,1,1,3,1,4,1,2,4,4,3,1,1,1,1,4,1,2,1,2,1,-0.613126144
175856080,2,30,7,1,1,2,2,1,8,0,2,4,4,3,1,1,1,1,4,1,1,1,4,1,1.433544602
175856160,1,50,1,1,7,2,4,2,4,0,2,2,3,4,2,1,4,1,5,1,2,1,1,2,0.266492235
175856240,2,47,6,2,1,2,4,1,4,0,2,4,4,3,3,3,1,1,2,1,2,1,5,2,-0.684378254
175856320,2,72,6,1,1,2,1,1,8,0,1,4,4,1,1,4,1,1,2,1,2,3,4,1,0.511904838
175857080,2,31,7,2,1,1,2,1,5,0,1,3,3,2,1,2,1,1,1,1,2,2,4,4,-1.806633246
175858080,2,74,7,3,1,1,1,1,11,0,2,3,4,1,1,4,1,3,4,3,2,2,2,1,0.960530633
175858240,1,28,7,1,1,2,2,1,7,0,2,2,4,3,1,1,1,1,4,1,2,1,2,3,-0.483586338
175861080,1,80,6,4,1,2,1,1,5,0,2,4,4,1,1,4,1,3,3,3,2,2,5,2,-0.17677046
175861160,2,55,7,3,1,2,2,1,7,0,2,3,3,1,1,1,1,1,1,3,2,2,2,5,-3.93043975
175861320,2,49,4,2,1,2,2,1,13,0,2,4,4,1,1,2,1,1,4,1,2,2,4,2,-0.596862512
175862320,2,77,7,2,5,2,1,1,5,0,1,4,4,1,1,4,1,1,4,3,2,3,4,2,0.466244647
175863160,1,34,5,1,1,1,2,1,12,0,2,3,3,2,1,1,1,1,4,1,2,2,2,1,0.990281907
175863240,1,62,7,3,1,2,1,1,4,0,2,3,4,1,1,4,1,1,3,3,2,2,1,2,-0.634039753
175864080,2,63,2,2,7,2,1,1,6,0,1,3,3,5,1,4,4,1,3,1,2,2,4,3,-0.88897481
175864240,2,41,5,2,1,2,2,1,11,0,1,4,4,1,1,2,1,1,4,1,2,1,4,2,0.266492235
175864320,2,46,4,2,1,1,2,1,5,0,1,3,4,5,1,3,1,1,4,1,2,2,5,1,1.665469564
175865160,1,53,5,2,1,1,1,1,14,0,1,4,4,1,1,1,1,1,4,1,1,4,5,2,-1.058291159
175866080,1,43,7,5,1,1,2,1,4,0,2,3,4,1,1,1,1,3,2,3,2,4,1,3,-0.865445759
175866160,2,67,7,1,1,2,1,1,2,0,2,3,4,6,1,4,1,1,2,3,2,4,3,3,-1.060193479
175866240,1,57,5,3,7,2,4,2,5,0,2,3,3,4,2,1,4,1,5,1,2,2,2,2,0.048573871
175868080,2,34,6,3,7,4,4,2,8,0,2,4,4,1,3,2,3,3,4,1,2,3,2,1,1.665469564
175868160,1,60,6,2,1,1,1,1,14,0,1,4,4,2,1,4,1,1,3,1,2,1,5,2,0.066739823
175868240,2,45,2,1,7,2,2,1,12,0,2,4,4,2,1,4,4,1,4,1,2,2,4,1,1.465717151
175868320,2,20,7,1,1,1,5,1,2,0,1,4,4,3,3,2,1,1,4,1,2,1,4,4,-1.774460697
175869080,2,26,7,2,1,1,5,1,3,0,2,1,3,3,3,2,1,1,3,1,2,4,2,4,-0.674176297
175869160,2,32,2,1,1,1,2,1,8,0,2,2,3,3,1,1,1,1,4,1,2,2,3,2,-0.165185138
175869240,1,39,7,3,1,1,5,1,7,0,2,2,3,4,3,4,1,1,3,1,2,1,4,2,-0.687320078
175870240,2,80,5,1,2,2,1,1,5,0,2,4,4,6,1,4,1,1,4,3,2,3,3,2,-0.364937551
175871160,2,39,4,1,1,1,2,1,13,0,2,3,3,1,1,1,1,1,4,1,2,1,3,2,-0.88707249
175872160,1,38,2,2,1,2,2,1,14,0,1,3,3,1,1,2,1,1,4,1,2,1,5,2,-0.134230121
175872320,1,71,7,2,1,2,1,1,11,0,1,4,4,1,1,4,1,1,2,3,2,1,5,2,0.034567274
175873160,2,80,7,2,1,2,1,1,4,0,1,4,4,6,1,4,1,3,5,3,2,3,4,2,-0.208943009
175873240,2,32,1,3,1,1,4,1,7,0,1,3,4,3,3,1,1,2,3,1,1,4,5,3,-0.872026389
175875240,2,34,4,1,1,1,2,1,10,0,2,4,4,1,1,2,1,1,4,1,2,1,5,2,-0.88707249
175878160,2,67,7,1,7,1,1,1,13,0,1,4,4,1,1,4,1,1,4,3,2,1,5,2,-0.133012589
175878240,1,63,3,2,1,3,1,1,4,0,1,4,4,1,1,4,1,1,4,3,2,1,5,3,-0.628516106
175878320,1,62,6,2,7,1,2,1,5,0,1,3,4,1,1,4,1,1,2,1,2,1,2,2,0.295025978
175880080,2,64,7,3,1,2,2,1,8,0,2,3,4,1,1,4,1,3,4,3,2,3,4,3,-0.422183064
175880160,2,49,1,2,1,2,2,1,6,0,2,4,4,5,1,1,1,2,4,1,2,2,3,2,-0.180409267
175880320,1,48,5,1,1,2,1,1,14,0,1,4,4,1,1,2,1,1,4,1,2,1,5,1,1.665469564
175881080,2,67,3,1,1,2,1,1,4,0,2,4,4,5,1,4,1,1,1,3,2,3,3,1,0.711657251
175882240,1,73,5,1,2,1,2,1,11,0,1,4,4,1,1,4,1,1,4,3,2,1,3,1,1.465717151
175882320,1,80,7,1,1,2,1,1,14,0,1,4,4,3,1,4,1,1,4,1,2,1,3,2,0.526950939
175883160,1,80,7,2,1,2,1,1,5,0,2,2,4,1,1,4,1,1,3,3,2,1,2,3,-1.057772205
175883240,2,75,5,2,1,2,2,1,5,0,2,3,4,1,1,4,1,1,2,3,2,2,2,1,0.790529495
175883320,1,70,7,3,1,2,1,1,8,0,2,4,4,1,1,4,1,2,4,3,2,2,4,1,0.990281907
175886080,1,52,6,2,1,2,2,1,11,0,2,3,4,2,1,1,1,1,3,1,2,2,1,1,0.755415122
175886240,2,44,6,2,1,2,2,1,12,0,2,4,4,1,1,2,1,1,3,1,2,3,4,2,0.048573871
175887160,2,74,2,1,1,2,4,1,3,0,1,3,3,6,2,4,1,1,3,3,2,2,3,1,1.465717151
175887240,2,31,4,2,1,1,2,1,11,0,1,3,3,1,1,1,1,1,2,1,2,2,4,2,0.744869304
175888080,2,38,7,2,1,2,2,1,14,0,2,4,4,1,1,2,1,1,4,3,2,3,5,2,-0.88707249
175891080,1,37,6,1,1,2,2,1,5,0,1,2,2,1,1,1,1,1,2,3,2,1,1,1,0.7438298
175891240,2,27,2,1,1,2,2,1,12,0,1,3,3,2,1,1,1,1,4,1,2,2,3,2,-0.16640267
175892240,1,60,6,1,1,1,2,1,10,0,2,4,4,1,1,4,1,1,4,1,2,2,4,2,-1.044284563
175893160,1,39,7,2,1,1,2,1,12,0,2,4,4,2,1,1,1,1,2,1,2,2,3,2,-0.18335109
175894160,2,61,5,3,1,1,1,1,12,0,2,4,4,2,1,1,1,2,2,3,2,2,3,2,-0.133012589
175895080,2,42,7,1,1,2,2,1,14,0,1,4,4,1,1,2,1,1,4,1,2,1,3,1,1.190034319
175895160,2,66,7,3,1,2,1,1,4,0,1,4,4,1,1,4,1,1,1,1,2,2,3,2,0.526950939
175896080,2,36,1,2,1,2,4,2,2,0,2,4,4,3,3,3,2,1,4,2,2,3,4,3,-0.581816411
175898080,1,43,3,1,1,2,2,1,12,0,2,4,4,1,1,2,1,1,4,1,2,2,2,2,0.051515695
175898160,1,33,5,1,1,1,3,2,4,0,2,4,4,3,1,1,1,1,3,1,1,3,4,3,-0.886032986
175899080,2,69,1,2,1,2,1,1,5,0,2,4,4,1,1,4,1,1,4,3,2,1,2,1,0.769421718
175899160,1,62,7,3,1,2,1,1,5,0,2,4,4,6,1,4,1,3,3,1,2,1,2,3,-1.332237506
175900160,2,23,7,1,1,2,2,1,11,0,2,4,4,2,1,1,1,1,4,1,2,1,5,3,0.049613375
175900240,1,57,7,2,1,2,2,1,11,0,2,4,4,1,1,1,1,1,4,1,2,1,5,2,-0.394688825
175900320,1,73,7,2,1,2,4,1,4,0,2,3,4,1,2,4,1,1,1,1,2,2,1,2,0.744869304
175901080,1,45,6,2,7,2,4,2,8,0,1,4,4,1,3,2,1,1,4,1,2,1,4,2,0.063101017
175902160,2,52,4,2,1,2,4,2,3,0,2,3,4,4,3,3,1,1,1,1,2,3,3,4,-1.595816061
175902240,1,68,7,1,1,1,1,1,11,0,2,3,4,1,1,4,1,1,2,3,2,2,2,1,1.190034319
175903080,1,59,4,1,1,2,2,1,10,0,2,3,3,1,1,1,1,1,4,1,2,1,4,2,0.266492235
175903160,1,18,6,2,1,1,2,1,1,0,2,3,3,3,1,2,1,1,2,1,2,1,5,1,1.465717151
175904160,1,33,5,1,1,2,2,1,13,0,2,4,4,1,1,1,1,1,4,1,2,1,4,1,1.23379219
175904240,1,20,2,3,1,1,4,2,1,0,2,4,4,3,3,1,1,3,3,3,2,2,4,1,0.972115955
175905160,2,41,2,3,1,2,2,1,6,0,2,4,4,5,1,3,1,3,4,1,2,3,4,2,1.188131999
175906160,2,65,5,2,1,2,1,1,12,0,1,4,4,1,1,4,1,1,2,3,2,3,3,2,-0.165185138
175906240,2,51,6,1,1,2,2,1,5,0,1,4,4,5,1,1,1,1,3,1,2,2,2,4,-1.530950414
175907160,1,64,5,1,1,2,1,1,4,0,2,4,4,5,1,4,1,3,3,1,2,2,3,2,0.266492235
175908080,1,57,7,2,7,5,2,1,14,0,2,4,3,1,1,1,1,1,1,1,2,2,4,3,0.039245584
175909080,1,33,6,3,1,2,2,1,3,0,2,3,4,1,1,2,1,3,4,3,2,3,4,2,0.526950939
175909240,1,53,7,2,1,1,2,1,9,0,2,3,4,1,1,1,1,1,4,1,2,1,4,2,0.066739823
175910080,1,31,6,2,1,2,4,1,6,0,2,4,4,1,3,2,1,1,2,1,2,1,3,4,-1.291599486
175910240,2,62,5,1,7,2,1,1,10,0,2,4,4,1,1,4,1,1,2,1,2,1,3,2,-0.88707249
175910320,2,59,5,2,1,2,2,1,4,0,1,4,4,5,1,1,1,1,2,1,2,4,4,2,-0.626613786
175911160,1,43,6,3,1,2,4,1,3,0,2,2,3,1,2,2,1,1,1,3,2,2,1,1,1.204040916
175912080,1,33,5,3,1,1,4,1,6,0,2,3,4,1,3,2,1,1,1,1,2,3,1,1,0.697650654
175913320,2,49,2,1,1,1,4,2,5,0,2,2,3,5,3,1,1,1,4,1,2,2,1,2,0.526950939
175914320,2,28,1,2,1,1,4,2,3,0,2,4,4,3,3,3,1,1,2,1,2,2,2,2,0.726703351
175916080,2,51,7,3,1,2,4,2,2,0,2,3,4,2,2,1,1,3,4,3,2,3,2,3,-0.378425193
175916160,2,32,5,3,1,2,2,1,4,0,2,4,4,3,1,3,1,3,3,1,2,3,1,2,-0.601021867
175916240,1,47,7,1,1,2,2,1,10,0,2,2,4,2,1,1,1,1,3,1,2,1,2,2,-0.615028464
175917320,2,42,6,1,1,2,2,1,12,0,2,4,4,1,1,2,1,1,3,1,2,2,5,1,1.190034319
175918240,1,80,7,3,1,2,1,1,2,0,1,3,3,1,1,4,1,3,1,3,2,2,3,2,0.066739823
175919080,1,28,1,2,1,1,4,1,7,0,2,4,4,1,3,2,1,1,1,1,2,1,3,2,0.266492235
175919160,1,66,7,1,1,2,1,1,7,0,2,4,4,1,1,4,1,1,4,3,2,2,5,2,-0.165185138
175919240,2,23,1,2,1,2,2,1,5,0,2,4,4,2,1,1,1,3,3,1,2,2,3,2,0.065522291
175922240,2,67,7,1,1,2,1,1,6,0,2,4,4,6,1,4,1,1,4,1,2,2,5,1,0.772363542
175923160,2,58,5,4,1,1,2,1,4,0,2,3,4,4,1,1,1,3,3,3,2,4,1,5,-2.979569261
175923240,2,55,7,1,1,2,1,1,12,0,2,4,4,1,1,1,1,1,4,1,2,1,3,1,1.433544602
175923320,1,51,5,4,1,2,4,1,4,0,1,4,4,5,3,1,1,3,1,3,2,2,2,2,0.266492235
